,sents,labels
26101,Værelset var fyldt med syvhundrede og femogtredive kartofler.,0
26102,Der er trehundrede og tooghalvfjerds bøger på biblioteket.,0
26103,Det koster trehundrede og otteoghalvfems ottehundrede og treogfirs dollars.,1
26104,Der er firehundrede og halvtreds bøger på biblioteket.,0
26105,Legolas kastede syvhundrede og otteogfyrre ottehundrede og firs dværge.,1
26106,Smeagol gør sekshundrede og femogfyrre fluer ondt.,0
26107,Legolas kastede femhundrede og to dværge.,0
26108,Legolas kastede femhundrede og fyrre firehundrede og seksogtreds dværge.,1
26109,Der var firehundrede og ni æbler på bordet.,0
26110,De tager nihundrede og ni firehundrede og firs hobbyer til Isengard.,1
26111,Der var sekshundrede og seksoghalvfems seksogtyve æbler på bordet.,1
26112,Der var trehundrede og syvogtredive syvhundrede og otteoghalvtreds æbler på bordet.,1
26113,Legolas kastede syvhundrede og femogfirs dværge.,0
26114,Værelset var fyldt med nihundrede og fem tyve kartofler.,1
26115,Der var nihundrede og seks sekshundrede og fireoghalvfjerds æbler på bordet.,1
26116,De tager femhundrede og et hobbyer til Isengard.,0
26117,Der er femogtredive ringe.,0
26118,Drengen har ottehundrede og enogtreds mønter.,0
26119,Legolas kastede ethundrede og seksoghalvtreds sekshundrede og seksogtredive dværge.,1
26120,Der er sekshundrede og to ottehundrede og treogfyrre bøger på biblioteket.,1
26121,Der var nihundrede og tyve æbler på bordet.,0
26122,Det koster firehundrede og halvtreds trehundrede og halvfems dollars.,1
26123,Drengen har firehundrede og treogfyrre mønter.,0
26124,Smeagol gør ethundrede og toogfyrre fluer ondt.,0
26125,Legolas kastede nihundrede og otteogfyrre dværge.,0
26126,Der er nihundrede og femogfirs sekshundrede og ni ringe.,1
26127,Han kunne spise nitten nihundrede og seksogtreds appelsiner.,1
26128,Smeagol gør femhundrede og otteogtreds fluer ondt.,0
26129,De tager syvhundrede og seksogtredive hobbyer til Isengard.,0
26130,Drengen har trehundrede og fjorten mønter.,0
26131,Smeagol gør firehundrede og otteogfirs firehundrede og tyve fluer ondt.,1
26132,De tager femhundrede og syvogtreds fireogfirs hobbyer til Isengard.,1
26133,De tager syvhundrede og treogtredive syvhundrede og niogtredive hobbyer til Isengard.,1
26134,Der er syvhundrede og syvogfyrre ringe.,0
26135,Drengen har ethundrede og femogfyrre mønter.,0
26136,Det koster ethundrede og toogtreds syvhundrede og otteogtyve dollars.,1
26137,Der var syvhundrede og otte katte i huset.,0
26138,Smeagol gør tohundrede og tooghalvfjerds ottehundrede og elleve fluer ondt.,1
26139,Smeagol gør nihundrede og fireogtredive syvhundrede og atten fluer ondt.,1
26140,Drengen har trehundrede og tooghalvtreds mønter.,0
26141,Smeagol gør tohundrede og otteogfirs fluer ondt.,0
26142,Legolas kastede syvhundrede og toogfyrre ethundrede og tooghalvfems dværge.,1
26143,Legolas kastede sekshundrede og halvtreds dværge.,0
26144,Der er sekshundrede og fire ringe.,0
26145,Der er ottehundrede og nioghalvtreds bøger på biblioteket.,0
26146,Drengen har nitten tohundrede og treoghalvfems mønter.,1
26147,Der er firehundrede og otteoghalvfjerds femhundrede og niogtreds bøger på biblioteket.,1
26148,Drengen har ethundrede og halvfjerds trehundrede og syvoghalvfems mønter.,1
26149,Værelset var fyldt med syvhundrede og enogtredive kartofler.,0
26150,Han kunne spise sekshundrede og tolv appelsiner.,0
26151,Legolas kastede sekshundrede og syvogtreds ottehundrede og niogfirs dværge.,1
26152,De tager halvfjerds hobbyer til Isengard.,0
26153,De tager ethundrede og femoghalvtreds femhundrede og syvoghalvfjerds hobbyer til Isengard.,1
26154,Legolas kastede sekshundrede og femoghalvfems dværge.,0
26155,Legolas kastede firehundrede og to ottehundrede og treoghalvfems dværge.,1
26156,Han kunne spise femhundrede og seksogfirs appelsiner.,0
26157,Værelset var fyldt med seksoghalvfems kartofler.,0
26158,Der er femhundrede og niogtredive femogfyrre ringe.,1
26159,Smeagol gør firehundrede fluer ondt.,0
26160,Værelset var fyldt med firehundrede og seksten kartofler.,0
26161,Legolas kastede trehundrede og otteoghalvfjerds dværge.,0
26162,Der er sekshundrede og treds ringe.,0
26163,De tager nihundrede og syvoghalvfjerds hobbyer til Isengard.,0
26164,Der er ethundrede og seksogfirs ringe.,0
26165,De tager sekshundrede og nitten firehundrede og seksogtyve hobbyer til Isengard.,1
26166,Han kunne spise firehundrede og atten ottehundrede og otte appelsiner.,1
26167,Smeagol gør sekshundrede og nioghalvfjerds sekshundrede og syvoghalvfems fluer ondt.,1
26168,Der var nihundrede og fem æbler på bordet.,0
26169,Det koster femhundrede og firs dollars.,0
26170,Drengen har femhundrede og halvfjerds ottehundrede og treogtyve mønter.,1
26171,De tager ottehundrede og nioghalvfjerds nihundrede og seksoghalvfjerds hobbyer til Isengard.,1
26172,De tager tohundrede og niogtyve hobbyer til Isengard.,0
26173,Drengen har trehundrede og halvfjerds syvhundrede og firs mønter.,1
26174,Der er sekshundrede og enogtreds ringe.,0
26175,Der er syvhundrede og syvogtredive ringe.,0
26176,Det koster ottehundrede og nioghalvfjerds dollars.,0
26177,De tager ethundrede og nioghalvfjerds hobbyer til Isengard.,0
26178,Smeagol gør ottehundrede og seksten fluer ondt.,0
26179,Der er ethundrede og seksogfirs sekshundrede og nioghalvtreds bøger på biblioteket.,1
26180,Værelset var fyldt med sekshundrede og femogtredive sekshundrede og syvogtyve kartofler.,1
26181,Værelset var fyldt med trehundrede og tyve kartofler.,0
26182,Der er nihundrede og otteoghalvtreds trehundrede og niogtredive bøger på biblioteket.,1
26183,Der var trehundrede og enogfirs katte i huset.,0
26184,Han kunne spise syvhundrede og ti sekshundrede og toogfirs appelsiner.,1
26185,Han kunne spise fireogtyve syvhundrede og atten appelsiner.,1
26186,De tager tohundrede og nioghalvtreds hobbyer til Isengard.,0
26187,Smeagol gør femhundrede og treogtreds fluer ondt.,0
26188,Drengen har ottehundrede og enoghalvtreds mønter.,0
26189,Legolas kastede ethundrede og tre trehundrede og fjorten dværge.,1
26190,Legolas kastede syvhundrede og enoghalvfjerds dværge.,0
26191,Han kunne spise ethundrede og otteogtredive nihundrede og femogtyve appelsiner.,1
26192,Der er femhundrede og fire to ringe.,1
26193,Der var ethundrede og sytten æbler på bordet.,0
26194,Drengen har tohundrede og otteogtyve mønter.,0
26195,Der er firehundrede og halvfjerds ringe.,0
26196,Smeagol gør nihundrede ethundrede og seksogtyve fluer ondt.,1
26197,Værelset var fyldt med nihundrede og toogfirs trehundrede og halvtreds kartofler.,1
26198,De tager femhundrede og seksogtredive trehundrede og tyve hobbyer til Isengard.,1
26199,Der var syvhundrede og toogfyrre tohundrede og seksten katte i huset.,1
26200,Drengen har fyrre sekshundrede og otteogtyve mønter.,1
26201,Værelset var fyldt med sekshundrede og toogfyrre kartofler.,0
26202,De tager ottehundrede og otte nihundrede og seksoghalvfems hobbyer til Isengard.,1
26203,Der er ottehundrede og fireoghalvtreds ringe.,0
26204,De tager syvhundrede og niogfyrre firehundrede og fireoghalvtreds hobbyer til Isengard.,1
26205,De tager ethundrede og halvtreds sekshundrede og seks hobbyer til Isengard.,1
26206,Han kunne spise nihundrede og tooghalvfjerds appelsiner.,0
26207,Drengen har tohundrede og otte mønter.,0
26208,Der er nihundrede og atten ringe.,0
26209,De tager syvhundrede og elleve femhundrede og halvfjerds hobbyer til Isengard.,1
26210,Der er otteoghalvtreds bøger på biblioteket.,0
26211,Værelset var fyldt med nihundrede og enoghalvfems kartofler.,0
26212,De tager ottehundrede og tooghalvfems hobbyer til Isengard.,0
26213,Drengen har ottehundrede og femoghalvfems mønter.,0
26214,Værelset var fyldt med ottehundrede og fireogtreds kartofler.,0
26215,Der er firehundrede og fireogtreds bøger på biblioteket.,0
26216,Der er sekshundrede og fireoghalvtreds ottehundrede og syvoghalvtreds bøger på biblioteket.,1
26217,De tager ottehundrede og nioghalvfems hobbyer til Isengard.,0
26218,Værelset var fyldt med trehundrede og niogtredive kartofler.,0
26219,Værelset var fyldt med halvfjerds tohundrede og fem kartofler.,1
26220,Der var firehundrede og tretten æbler på bordet.,0
26221,Værelset var fyldt med firehundrede og ni kartofler.,0
26222,Værelset var fyldt med ethundrede og seksoghalvfjerds kartofler.,0
26223,Der er femhundrede og tolv syvhundrede og treoghalvfjerds ringe.,1
26224,Der er femhundrede og syvogtredive ringe.,0
26225,Legolas kastede firehundrede og syvogtredive trehundrede og fireogtredive dværge.,1
26226,Legolas kastede syvhundrede og halvtreds nihundrede og femogfyrre dværge.,1
26227,Legolas kastede otteoghalvtreds tohundrede og femogfyrre dværge.,1
26228,Der er firehundrede og nioghalvtreds tohundrede og fireogfirs bøger på biblioteket.,1
26229,Legolas kastede femhundrede og tooghalvtreds femhundrede og treogfirs dværge.,1
26230,Legolas kastede ethundrede og seks syvhundrede og nioghalvfjerds dværge.,1
26231,Det koster trehundrede og tolv dollars.,0
26232,Der er nihundrede og treogtreds nihundrede og niogtreds bøger på biblioteket.,1
26233,Legolas kastede tohundrede og treoghalvfems seksoghalvfems dværge.,1
26234,Drengen har ethundrede og tooghalvtreds mønter.,0
26235,Det koster firehundrede og toogtreds tohundrede og enoghalvfjerds dollars.,1
26236,Der er nihundrede og enogtredive tohundrede og halvtreds bøger på biblioteket.,1
26237,Der var syvhundrede og seksoghalvfjerds katte i huset.,0
26238,Værelset var fyldt med sytten firehundrede og seks kartofler.,1
26239,Der var syvhundrede og fireogtyve sekshundrede og fireoghalvfems katte i huset.,1
26240,Det koster syvhundrede og otteogfyrre firehundrede og tooghalvfjerds dollars.,1
26241,Der er sekshundrede og fireogtyve tohundrede og syvoghalvfjerds bøger på biblioteket.,1
26242,Der er ottehundrede og fireoghalvfems syvhundrede og enogtreds bøger på biblioteket.,1
26243,Legolas kastede firehundrede og femogtreds sekshundrede og nioghalvtreds dværge.,1
26244,Der var syvhundrede og otteogtyve æbler på bordet.,0
26245,Der var tohundrede og syvoghalvtreds katte i huset.,0
26246,Der er femhundrede og treds ottehundrede og femoghalvfems ringe.,1
26247,Der er ottehundrede og et nihundrede og fireogfyrre bøger på biblioteket.,1
26248,Det koster ottehundrede og enoghalvtreds trehundrede og halvtreds dollars.,1
26249,Der er nihundrede og treoghalvtreds bøger på biblioteket.,0
26250,De tager ethundrede og fireogtredive femhundrede og nioghalvfjerds hobbyer til Isengard.,1
26251,Værelset var fyldt med sekshundrede og toogfyrre kartofler.,0
26252,Der var firehundrede og fyrre sekshundrede og otteogtredive æbler på bordet.,1
26253,Drengen har firehundrede og otteogfyrre tohundrede og ni mønter.,1
26254,Der er syvhundrede og tre ringe.,0
26255,Der var trehundrede og nioghalvfjerds ottehundrede og fireoghalvtreds katte i huset.,1
26256,Han kunne spise tohundrede og treoghalvfems ethundrede og seksoghalvfjerds appelsiner.,1
26257,Smeagol gør nihundrede og otteogfirs fluer ondt.,0
26258,Legolas kastede ethundrede og tredive dværge.,0
26259,Det koster ethundrede og otteogfyrre syvhundrede og seksogtredive dollars.,1
26260,Smeagol gør femhundrede og tolv fluer ondt.,0
26261,Der er trehundrede og treogtyve ringe.,0
26262,Legolas kastede syvoghalvfjerds dværge.,0
26263,Der var syvhundrede og halvfjerds katte i huset.,0
26264,Der var trehundrede og tooghalvtreds tohundrede og toogtreds æbler på bordet.,1
26265,Der var femhundrede og seksogfirs femhundrede og enogfyrre æbler på bordet.,1
26266,Værelset var fyldt med femhundrede og femogfirs kartofler.,0
26267,Smeagol gør syvhundrede og fire toogtreds fluer ondt.,1
26268,Værelset var fyldt med femhundrede og fireogtreds kartofler.,0
26269,Han kunne spise tohundrede og fireogtyve appelsiner.,0
26270,Smeagol gør ottehundrede og treogtreds fluer ondt.,0
26271,Han kunne spise sekshundrede og syvogfyrre tohundrede og syvoghalvfems appelsiner.,1
26272,Smeagol gør sekshundrede og treogtredive fluer ondt.,0
26273,De tager fem tohundrede og fjorten hobbyer til Isengard.,1
26274,Legolas kastede sekshundrede og femogtredive dværge.,0
26275,De tager syvhundrede og femogtredive hobbyer til Isengard.,0
26276,Der er ottehundrede og enogfyrre tohundrede og enogfyrre ringe.,1
26277,Der er syvogfyrre syvhundrede og treogtreds bøger på biblioteket.,1
26278,De tager ottehundrede og atten syvhundrede og enoghalvfjerds hobbyer til Isengard.,1
26279,Det koster fireoghalvfjerds trehundrede og seksogfirs dollars.,1
26280,Værelset var fyldt med femhundrede og syvogfirs ottehundrede og seksoghalvfems kartofler.,1
26281,Drengen har sekshundrede og fireoghalvtreds mønter.,0
26282,Der er trehundrede og syvoghalvtreds nihundrede og femoghalvfjerds bøger på biblioteket.,1
26283,De tager syvhundrede og ni toogtredive hobbyer til Isengard.,1
26284,De tager femhundrede og otte tohundrede og tooghalvtreds hobbyer til Isengard.,1
26285,Der var tooghalvfems æbler på bordet.,0
26286,Der var ethundrede og toogfyrre tohundrede og otteogtredive katte i huset.,1
26287,Der var ethundrede og fireoghalvfjerds nihundrede og otteogfirs katte i huset.,1
26288,Værelset var fyldt med sekshundrede og fireogfirs kartofler.,0
26289,Der er trehundrede og niogtyve ethundrede og femoghalvtreds bøger på biblioteket.,1
26290,Han kunne spise tohundrede og niogtyve appelsiner.,0
26291,Legolas kastede firehundrede og tredive ethundrede og femogfirs dværge.,1
26292,Smeagol gør ni fluer ondt.,0
26293,Der er femhundrede og femoghalvfems ringe.,0
26294,Værelset var fyldt med femhundrede og enogtredive femhundrede og sytten kartofler.,1
26295,Smeagol gør femhundrede og sytten fluer ondt.,0
26296,Legolas kastede femhundrede og seks dværge.,0
26297,Han kunne spise ottehundrede og enogtredive appelsiner.,0
26298,De tager ottehundrede og sytten hobbyer til Isengard.,0
26299,Der var femhundrede og otteoghalvfems tohundrede katte i huset.,1
26300,Det koster femhundrede og fjorten ottehundrede og fem dollars.,1
26301,De tager halvfjerds hobbyer til Isengard.,0
26302,Han kunne spise sekshundrede og nioghalvfems appelsiner.,0
26303,Der er syvhundrede og tooghalvfems syvhundrede og femogfirs bøger på biblioteket.,1
26304,Der var trehundrede og femoghalvfems æbler på bordet.,0
26305,Der er syvhundrede og enogtreds firehundrede og atten bøger på biblioteket.,1
26306,Han kunne spise ottehundrede og enogtreds syvhundrede og niogfyrre appelsiner.,1
26307,Der var ottehundrede og fireoghalvfjerds trehundrede og fireoghalvfjerds katte i huset.,1
26308,Værelset var fyldt med firehundrede og treogtyve kartofler.,0
26309,Der er tohundrede og niogtredive firehundrede og treogtreds ringe.,1
26310,Smeagol gør ethundrede og elleve ethundrede og seksten fluer ondt.,1
26311,Legolas kastede femhundrede og fireoghalvfjerds dværge.,0
26312,Han kunne spise tohundrede og syvogfyrre appelsiner.,0
26313,Der var femhundrede og syvogtreds æbler på bordet.,0
26314,Han kunne spise sekshundrede og niogfirs tohundrede og treogtredive appelsiner.,1
26315,Der var femhundrede og nioghalvfems nihundrede og treogtreds æbler på bordet.,1
26316,Legolas kastede nihundrede og fireogtreds tohundrede og syvoghalvfjerds dværge.,1
26317,Værelset var fyldt med femhundrede og niogtyve femhundrede og enogtreds kartofler.,1
26318,Der var femhundrede og treogtyve nihundrede og toogtreds æbler på bordet.,1
26319,Værelset var fyldt med syvhundrede og syvoghalvfjerds kartofler.,0
26320,Det koster syvhundrede og seksten dollars.,0
26321,Der er firehundrede og tooghalvtreds ringe.,0
26322,Smeagol gør trehundrede og otteoghalvtreds fluer ondt.,0
26323,Han kunne spise femten ottehundrede og seksoghalvfems appelsiner.,1
26324,Det koster ottehundrede og enogfirs ottehundrede og enogtreds dollars.,1
26325,Værelset var fyldt med femhundrede og syvogtreds trehundrede og seksogfirs kartofler.,1
26326,Legolas kastede ethundrede og to dværge.,0
26327,Værelset var fyldt med ethundrede og fire ottehundrede og treoghalvfems kartofler.,1
26328,Det koster trehundrede og treds ethundrede og seksogfirs dollars.,1
26329,Der var trehundrede og elleve trehundrede og fireogfyrre katte i huset.,1
26330,Der er tohundrede og treogtredive ringe.,0
26331,De tager ottehundrede og femoghalvfjerds hobbyer til Isengard.,0
26332,Der er nihundrede og otteogfyrre ringe.,0
26333,Der er firehundrede og elleve ringe.,0
26334,Smeagol gør tohundrede og treogtyve nihundrede fluer ondt.,1
26335,Han kunne spise syvhundrede og fireogtreds appelsiner.,0
26336,Der var nihundrede og seksten trehundrede og fjorten katte i huset.,1
26337,De tager ethundrede og halvtreds firehundrede og enoghalvfjerds hobbyer til Isengard.,1
26338,Han kunne spise sekshundrede trehundrede og treds appelsiner.,1
26339,Der er firehundrede og tredive ethundrede og enogfyrre bøger på biblioteket.,1
26340,Legolas kastede trehundrede og treoghalvfjerds syvhundrede og toogfyrre dværge.,1
26341,Legolas kastede treoghalvfjerds sekshundrede og treoghalvfjerds dværge.,1
26342,Drengen har sekshundrede og nioghalvtreds femhundrede og fireogtyve mønter.,1
26343,Legolas kastede enoghalvtreds trehundrede og toogtyve dværge.,1
26344,Der var sekshundrede og enoghalvfjerds nihundrede og seksoghalvfems æbler på bordet.,1
26345,Drengen har femhundrede og fire firehundrede og seksten mønter.,1
26346,Der er ottehundrede og enogtredive bøger på biblioteket.,0
26347,Det koster otteogfyrre dollars.,0
26348,Drengen har ottehundrede og enogfyrre syvhundrede og seksogtreds mønter.,1
26349,De tager firehundrede og seksogtredive hobbyer til Isengard.,0
26350,Der var tohundrede og fireogfirs ethundrede og syvogtredive æbler på bordet.,1
26351,Det koster sekshundrede og femogtreds dollars.,0
26352,Der er nihundrede og treogtredive ringe.,0
26353,Drengen har tohundrede og treds mønter.,0
26354,Han kunne spise trehundrede og seksogfirs appelsiner.,0
26355,Han kunne spise enogfirs trehundrede og seksogtredive appelsiner.,1
26356,Der var tohundrede og tredive trehundrede og tooghalvtreds æbler på bordet.,1
26357,De tager femhundrede og et femhundrede og enogfirs hobbyer til Isengard.,1
26358,Der var elleve halvfems katte i huset.,1
26359,Der var fem katte i huset.,0
26360,Han kunne spise tohundrede og seks appelsiner.,0
26361,Der var syvhundrede og treogtredive æbler på bordet.,0
26362,Der er tohundrede og syvogfyrre bøger på biblioteket.,0
26363,Der var sekshundrede og otteogtyve ethundrede og fireoghalvfjerds katte i huset.,1
26364,Der er ethundrede tohundrede og seksogfirs bøger på biblioteket.,1
26365,Legolas kastede ethundrede og otteoghalvfems femhundrede og toogtyve dværge.,1
26366,Der var femhundrede og enoghalvtreds æbler på bordet.,0
26367,Smeagol gør syvhundrede og firs fluer ondt.,0
26368,Der var nihundrede og otteogtyve æbler på bordet.,0
26369,Der var ottehundrede og otte trehundrede og seksogfirs æbler på bordet.,1
26370,Legolas kastede ethundrede og seksogtyve trehundrede og tooghalvfems dværge.,1
26371,Der er trehundrede og fireogtredive syvhundrede og fireoghalvfjerds bøger på biblioteket.,1
26372,Han kunne spise ethundrede og enogtreds nihundrede og treogfyrre appelsiner.,1
26373,Drengen har tohundrede mønter.,0
26374,Der var syvhundrede og halvfems ottehundrede og ti katte i huset.,1
26375,Legolas kastede tohundrede og otteogtreds treogtredive dværge.,1
26376,Der var trehundrede og treogtredive nihundrede og seksogtredive æbler på bordet.,1
26377,Der er otteogfyrre ringe.,0
26378,Legolas kastede elleve niogtyve dværge.,1
26379,Drengen har trehundrede og seksogtyve mønter.,0
26380,Legolas kastede ethundrede og elleve dværge.,0
26381,De tager sekshundrede og fjorten fireogtreds hobbyer til Isengard.,1
26382,Smeagol gør ottehundrede og enoghalvfjerds nihundrede og seksoghalvtreds fluer ondt.,1
26383,Der er ottehundrede og tredive firehundrede og ni ringe.,1
26384,Værelset var fyldt med sekshundrede og otteogtreds kartofler.,0
26385,Der er syvhundrede og femoghalvfems syvhundrede og toogfirs bøger på biblioteket.,1
26386,Der var tohundrede og femoghalvfems æbler på bordet.,0
26387,Der var sekshundrede og niogfirs femhundrede og treoghalvfems katte i huset.,1
26388,Legolas kastede sekshundrede og syvogtyve dværge.,0
26389,Der er ethundrede og niogtyve ringe.,0
26390,Der var syvhundrede og tolv æbler på bordet.,0
26391,Drengen har firehundrede og syvogfirs mønter.,0
26392,Der er syvhundrede og otteogfirs bøger på biblioteket.,0
26393,Det koster syvhundrede og tooghalvfjerds ottehundrede og nitten dollars.,1
26394,Der er ethundrede og treogtyve bøger på biblioteket.,0
26395,Drengen har firehundrede og treogtredive mønter.,0
26396,Der er nihundrede og tolv tohundrede og seksogfirs ringe.,1
26397,Han kunne spise ethundrede firehundrede og treoghalvtreds appelsiner.,1
26398,Han kunne spise ethundrede og treogtreds appelsiner.,0
26399,Legolas kastede firehundrede og tretten nihundrede og enogfirs dværge.,1
26400,Legolas kastede ottehundrede og niogfyrre trehundrede og fem dværge.,1
26401,Der var trehundrede og fire syvhundrede og treogfirs æbler på bordet.,1
26402,Drengen har ethundrede og et mønter.,0
26403,Værelset var fyldt med trehundrede og nitten ottehundrede og fireoghalvfems kartofler.,1
26404,Legolas kastede sekshundrede og tooghalvfems tohundrede og fireoghalvfems dværge.,1
26405,Der er ethundrede og syvoghalvtreds ringe.,0
26406,De tager firehundrede og otteoghalvfjerds hobbyer til Isengard.,0
26407,De tager sekshundrede og enoghalvfjerds hobbyer til Isengard.,0
26408,De tager trehundrede og syvoghalvfjerds sekshundrede og femogfirs hobbyer til Isengard.,1
26409,Han kunne spise ottehundrede og treds nihundrede og niogtreds appelsiner.,1
26410,Værelset var fyldt med femogfyrre ethundrede og tredive kartofler.,1
26411,Han kunne spise tohundrede og treoghalvtreds femhundrede og seksogtredive appelsiner.,1
26412,Der er trehundrede og femten bøger på biblioteket.,0
26413,De tager nihundrede og enogfirs hobbyer til Isengard.,0
26414,Drengen har sekshundrede og enogfirs mønter.,0
26415,Der er femhundrede og seksogtredive ringe.,0
26416,Han kunne spise nihundrede og femten tohundrede og fireogtredive appelsiner.,1
26417,Drengen har firehundrede sekshundrede og femoghalvfjerds mønter.,1
26418,Det koster femhundrede og enogtredive firehundrede og enogfyrre dollars.,1
26419,De tager tohundrede og otteoghalvfjerds syvhundrede og femogfirs hobbyer til Isengard.,1
26420,Der var tohundrede og treogtyve æbler på bordet.,0
26421,Der var ethundrede og tredive femhundrede og fireogtreds katte i huset.,1
26422,Værelset var fyldt med trehundrede og treogtreds ethundrede og ni kartofler.,1
26423,De tager syvhundrede og toogtreds syvhundrede og nioghalvfjerds hobbyer til Isengard.,1
26424,Drengen har femhundrede og syvogtreds mønter.,0
26425,Der var sekshundrede og femogfirs æbler på bordet.,0
26426,Drengen har ethundrede og otteoghalvtreds trehundrede og syvoghalvfems mønter.,1
26427,Smeagol gør nihundrede og niogtredive fluer ondt.,0
26428,Der er sekshundrede og enogfyrre nihundrede og syvogtyve bøger på biblioteket.,1
26429,Værelset var fyldt med femhundrede og otteogfyrre sekshundrede og fireogtyve kartofler.,1
26430,Der var syvhundrede og seksogfirs nihundrede og otteoghalvfjerds æbler på bordet.,1
26431,Det koster sekshundrede og enogtreds nihundrede og enogfyrre dollars.,1
26432,Der var ethundrede og niogfyrre femhundrede og ni æbler på bordet.,1
26433,Det koster nihundrede og otte dollars.,0
26434,Der er sekshundrede og otteogfirs ringe.,0
26435,Drengen har nihundrede og syvogfirs mønter.,0
26436,Der er nitten ethundrede og syvogtreds bøger på biblioteket.,1
26437,Der var ethundrede og femten æbler på bordet.,0
26438,Der er ottehundrede og fireogfirs trehundrede og halvtreds ringe.,1
26439,Der var trehundrede og treoghalvfems nihundrede og syvogtredive æbler på bordet.,1
26440,Der var tohundrede og halvfems ottehundrede og enogfyrre katte i huset.,1
26441,Drengen har nihundrede og femoghalvfjerds sekshundrede og fireogtreds mønter.,1
26442,Der er trehundrede og fireoghalvfems ringe.,0
26443,Det koster sekshundrede og toogtreds dollars.,0
26444,Værelset var fyldt med nihundrede og treds tohundrede og treoghalvfjerds kartofler.,1
26445,Der var ottehundrede og syvogfyrre katte i huset.,0
26446,Der er femhundrede og to ottehundrede og tre ringe.,1
26447,Drengen har firehundrede og otteoghalvfjerds mønter.,0
26448,Værelset var fyldt med tohundrede og femogtredive syvhundrede og seksogfirs kartofler.,1
26449,Legolas kastede firehundrede og syvogfyrre tohundrede og otteogtreds dværge.,1
26450,De tager ethundrede og tooghalvfjerds tohundrede og seksogtredive hobbyer til Isengard.,1
26451,Drengen har tohundrede og fireogtredive mønter.,0
26452,Drengen har ethundrede og otteogtreds ethundrede og treogfyrre mønter.,1
26453,Der er ethundrede og tolv ringe.,0
26454,Det koster tohundrede og nioghalvtreds dollars.,0
26455,Værelset var fyldt med sekshundrede og femogtredive ottehundrede og fireogtredive kartofler.,1
26456,Smeagol gør trehundrede og tolv fluer ondt.,0
26457,Han kunne spise trehundrede og toogfyrre appelsiner.,0
26458,Smeagol gør syvhundrede og halvfjerds firs fluer ondt.,1
26459,Legolas kastede firehundrede og halvfems dværge.,0
26460,Der var ethundrede og seks ethundrede og femogtredive katte i huset.,1
26461,Værelset var fyldt med femhundrede og enoghalvfjerds kartofler.,0
26462,Værelset var fyldt med ethundrede og firs tohundrede og seksoghalvtreds kartofler.,1
26463,Smeagol gør nihundrede og firs tohundrede og ti fluer ondt.,1
26464,Legolas kastede enoghalvfems sekshundrede og nioghalvfems dværge.,1
26465,Smeagol gør tohundrede og otteogfyrre nihundrede og enogfirs fluer ondt.,1
26466,Der var ottehundrede og halvfems æbler på bordet.,0
26467,Der var syvhundrede og seksoghalvtreds femhundrede katte i huset.,1
26468,Der var nihundrede og toogtreds syvhundrede og nitten katte i huset.,1
26469,Der var tohundrede og syvoghalvfems æbler på bordet.,0
26470,Smeagol gør treogtredive fluer ondt.,0
26471,Smeagol gør ethundrede og otteogfirs femhundrede og tooghalvtreds fluer ondt.,1
26472,Der er ethundrede og enogtreds femhundrede og nioghalvtreds bøger på biblioteket.,1
26473,De tager femhundrede og otteoghalvfjerds hobbyer til Isengard.,0
26474,De tager tohundrede og ti ethundrede og femogfyrre hobbyer til Isengard.,1
26475,Legolas kastede sekshundrede og femten syvhundrede og otteoghalvfems dværge.,1
26476,Der var firehundrede og toogfyrre sekshundrede og toogfyrre katte i huset.,1
26477,Han kunne spise trehundrede og treogtyve appelsiner.,0
26478,Det koster ethundrede og halvfems dollars.,0
26479,Drengen har nihundrede og syv mønter.,0
26480,De tager nihundrede og toogtredive hobbyer til Isengard.,0
26481,Der er femhundrede og seksogtredive ringe.,0
26482,Smeagol gør firehundrede og nitten fluer ondt.,0
26483,Han kunne spise ethundrede og tooghalvtreds ottehundrede og treogtreds appelsiner.,1
26484,Der er nihundrede og treogtredive bøger på biblioteket.,0
26485,Værelset var fyldt med ethundrede og nioghalvfems kartofler.,0
26486,Drengen har syvoghalvfems sekshundrede og fem mønter.,1
26487,Der er tohundrede og toogtredive bøger på biblioteket.,0
26488,Legolas kastede tohundrede og fireogtredive dværge.,0
26489,Der er ethundrede og femogfirs firehundrede og otteogtredive bøger på biblioteket.,1
26490,Drengen har femhundrede og toogtyve mønter.,0
26491,Der er tohundrede og syvogtyve bøger på biblioteket.,0
26492,Der er ottehundrede og fem firehundrede og ni ringe.,1
26493,Der er nihundrede og enogtreds ringe.,0
26494,Det koster ottehundrede og tretten syvhundrede og niogfirs dollars.,1
26495,Der var sekshundrede og otteogfyrre tohundrede og enoghalvfems katte i huset.,1
26496,Smeagol gør nihundrede firehundrede og femogtyve fluer ondt.,1
26497,Han kunne spise trehundrede og fireoghalvtreds syvhundrede og tyve appelsiner.,1
26498,Smeagol gør ottehundrede og enoghalvtreds femoghalvfems fluer ondt.,1
26499,Der var firehundrede og otteoghalvfjerds ethundrede og tooghalvfjerds æbler på bordet.,1
26500,Der er firehundrede og femoghalvfjerds ottehundrede og otteogtreds bøger på biblioteket.,1
26501,Der var ottehundrede og femoghalvfjerds halvfems æbler på bordet.,1
26502,Der er sekshundrede og halvfjerds syvhundrede og treds ringe.,1
26503,De tager nihundrede og treoghalvfjerds sekshundrede og syvogtyve hobbyer til Isengard.,1
