,sents,labels
16144,twenty five; nine hundred and twenty eight,1
16145,eighty seven; eight hundred and sixty four,1
16146,eight hundred and sixty four; one hundred and ninety one,0
16147,nine hundred and fifteen; four hundred and twelve,0
16148,one hundred and ninety seven; three hundred and forty eight,1
16149,two hundred and fifty nine; three hundred and nineteen,1
16150,six hundred and two; five hundred and eighteen,0
16151,four hundred and forty four; eight hundred and seventy seven,1
16152,one hundred and fifty two; eighty,0
16153,one hundred and fifty three; one hundred and sixty three,1
16154,six hundred and forty four; one hundred and one,0
16155,four hundred and two; twenty four,0
16156,fifty eight; five hundred and thirty four,1
16157,one hundred and eighteen; nine hundred and forty five,1
16158,one hundred and fifty eight; six hundred and thirty six,1
16159,nine hundred and sixty three; five hundred and one,0
16160,five hundred and forty four; seven hundred and seventy seven,1
16161,thirteen; three hundred and twenty two,1
16162,one hundred and seventy three; four hundred and forty three,1
16163,eight hundred and thirty one; five hundred and nineteen,0
16164,nine hundred and seventy nine; four hundred and eighty five,0
16165,six hundred and seven; four hundred and twenty six,0
16166,seven hundred and twenty three; eight hundred and eighty two,1
16167,six hundred and ninety seven; nine hundred,1
16168,four hundred and ninety eight; six hundred and ninety four,1
16169,three hundred and sixty eight; one hundred and forty four,0
16170,eighty eight; five hundred and forty one,1
16171,eight hundred and thirty two; three hundred and fifty nine,0
16172,fourteen; three hundred and twenty eight,1
16173,seven hundred and ninety; five hundred and forty three,0
16174,six hundred and thirty six; four hundred and ninety nine,0
16175,one hundred and eighty two; eight hundred and twenty nine,1
16176,two hundred and four; one hundred and twenty two,0
16177,seventy nine; two hundred and thirty six,1
16178,three hundred and eighty five; five hundred and seventy two,1
16179,fifteen; ninety one,1
16180,five hundred and sixty one; one hundred and one,0
16181,nine hundred and sixty; two hundred and ten,0
16182,five hundred and sixty four; five hundred and ninety seven,1
16183,four hundred and sixty two; seven hundred and fifty eight,1
16184,two hundred and eighty two; eight hundred and eight,1
16185,three hundred and twenty two; eight hundred and eighty six,1
16186,eight hundred and thirty seven; two hundred and four,0
16187,two hundred and ninety; one hundred and seventy five,0
16188,six hundred and twenty six; five hundred and sixty nine,0
16189,three hundred and eighteen; two hundred and ninety six,0
16190,seven hundred and three; six hundred and ninety five,0
16191,one hundred and four; six hundred and seventeen,1
16192,five hundred and sixty eight; seven hundred and eighty nine,1
16193,two hundred and fifty two; five hundred and eighty eight,1
16194,one hundred and forty five; eight hundred and ten,1
16195,one hundred and twenty six; six hundred and eighty one,1
16196,six hundred and thirty five; twenty four,0
16197,four hundred and thirty one; ninety four,0
16198,seven hundred and eighty seven; seven hundred and forty eight,0
16199,three hundred and thirty eight; eight hundred and eighty,1
16200,ten; eight hundred and forty one,1
16201,seven hundred and fourteen; four hundred and eleven,0
16202,nine hundred and sixty four; one hundred and eighty one,0
16203,four hundred and seventy five; eight hundred and one,1
16204,seven hundred and twelve; seven hundred and ninety eight,1
16205,three hundred and forty eight; six hundred and twenty two,1
16206,seven; thirty four,1
16207,six hundred and eighty five; five hundred and forty three,0
16208,four hundred and fifty four; six hundred and ninety seven,1
16209,nine hundred and eighteen; four hundred and fifty four,0
16210,nine hundred and twenty two; three hundred and twenty eight,0
16211,six hundred and sixteen; one hundred and five,0
16212,eight hundred and twenty eight; forty,0
16213,three hundred and five; three hundred,0
16214,eight hundred and thirty six; four hundred and forty one,0
16215,six hundred and thirty five; one hundred and sixty five,0
16216,seven hundred and twenty three; nine hundred and ninety two,1
16217,four hundred and fifty nine; eight hundred and ninety five,1
16218,seven hundred and twenty eight; one hundred and thirty eight,0
16219,eight hundred and thirty five; nine hundred and twenty four,1
16220,one hundred and ninety three; five hundred and twelve,1
16221,fifty three; four hundred and fifty six,1
16222,fifty nine; two hundred and eighty four,1
16223,five hundred and ninety one; two hundred and seventy eight,0
16224,five hundred and twenty nine; nine hundred and fifty six,1
16225,five hundred and ninety nine; six hundred and thirty one,1
16226,two hundred and twenty seven; four hundred and seventy four,1
16227,seven hundred and eighteen; seven hundred and thirty six,1
16228,nine hundred and ninety eight; four hundred and fifty three,0
16229,three hundred and eighty eight; one hundred and ninety seven,0
16230,thirty two; four hundred and three,1
16231,nine hundred; four hundred and seventy two,0
16232,two hundred and fifty six; four hundred and forty,1
16233,two hundred and fifty four; nine hundred and thirty eight,1
16234,nine hundred and eighty four; six hundred and eighty four,0
16235,five hundred and ninety nine; three hundred and twenty,0
16236,eight hundred and seventeen; forty eight,0
16237,eight hundred and forty eight; seven hundred and eighty four,0
16238,one hundred and twenty; one hundred and eleven,0
16239,eight hundred and seventy five; four hundred and twenty two,0
16240,ninety four; nine hundred and sixteen,1
16241,five hundred and fifty six; three hundred and forty one,0
16242,five hundred and thirty four; fifty one,0
16243,four hundred and one; four hundred and fifty two,1
16244,eight hundred and fifty nine; two hundred and eleven,0
16245,three hundred and thirty one; six hundred and sixteen,1
16246,eight hundred and seventy two; eight hundred and seventy six,1
16247,eighty three; nine hundred and four,1
16248,five hundred and ninety nine; one hundred and six,0
16249,four hundred and ninety four; six hundred and five,1
16250,one hundred and twenty one; four hundred and sixty two,1
16251,three hundred and thirteen; three hundred and sixty nine,1
16252,three hundred and forty; nine hundred and seventeen,1
16253,six hundred and twenty two; four hundred and seventy two,0
16254,three hundred and ten; nine hundred and eighty one,1
16255,seven hundred and twenty five; one hundred and ninety one,0
16256,six hundred and thirty four; two hundred and thirty three,0
16257,nine hundred and eighty four; one hundred and thirteen,0
16258,five hundred and eighty; seven hundred and eleven,1
16259,sixty nine; nine hundred and seventy seven,1
16260,nine hundred and sixty eight; nine hundred and ninety four,1
16261,six hundred and eighty eight; six hundred and seventy five,0
16262,seven hundred and fifty; one hundred and ninety six,0
16263,two hundred and forty two; four hundred and eighty three,1
16264,eight hundred and thirty six; six hundred and seventy five,0
16265,five hundred and ninety eight; nineteen,0
16266,six hundred and ninety eight; four hundred and seven,0
16267,one hundred and nine; sixty one,0
16268,five hundred and nineteen; seven hundred and thirty one,1
16269,five hundred and sixteen; three hundred and eighteen,0
16270,two hundred and thirty five; eight hundred and eighty four,1
16271,three hundred and seventy eight; one hundred and twenty four,0
16272,six hundred and fifty; six hundred and eight,0
16273,six hundred and six; six hundred and ninety seven,1
16274,three hundred and twenty five; three hundred and sixty four,1
16275,four hundred and twelve; eight hundred and seventeen,1
16276,one hundred and twenty two; three hundred and sixty seven,1
16277,sixty nine; five hundred and forty five,1
16278,four hundred and seventy three; eighty nine,0
16279,four hundred and twenty four; eight hundred and sixty nine,1
16280,two hundred and thirty three; one hundred and thirty seven,0
16281,one hundred and ten; five hundred and eighty,1
16282,two hundred and forty five; seventy six,0
16283,four hundred and sixty two; two hundred and seventy seven,0
16284,nine hundred and thirty; two hundred and seventy seven,0
16285,two hundred and twenty six; three hundred and thirty four,1
16286,nine hundred and six; eight hundred and forty eight,0
16287,six hundred and eighty four; twenty seven,0
16288,two hundred and fifty four; six hundred and twenty six,1
16289,nine hundred and ninety four; three hundred and forty three,0
16290,one hundred and thirty; five hundred and fifty six,1
16291,eight hundred and thirty nine; eight hundred and seventy eight,1
16292,nine hundred and seventy four; one hundred and ninety seven,0
16293,six hundred and fifty one; one hundred and twenty two,0
16294,two hundred and seventy three; six hundred and fifty three,1
16295,three hundred and eighty; two hundred and twenty three,0
16296,eight hundred and fifty four; five hundred and seventy four,0
16297,nine hundred and four; nine hundred and ninety four,1
16298,one hundred and nine; three hundred and fifty four,1
16299,three hundred and sixty one; two hundred and seventeen,0
16300,eight hundred and seventy three; eight hundred and forty five,0
16301,one hundred and sixty two; six hundred and twenty one,1
16302,five hundred and eighteen; five hundred and seventy eight,1
16303,one hundred and seven; four hundred and twenty six,1
16304,seven hundred and thirty two; two hundred and forty five,0
16305,two hundred and nine; five hundred and thirty five,1
16306,two hundred and ten; seven hundred and sixty two,1
16307,four hundred and thirteen; five hundred and thirty four,1
16308,six hundred and forty nine; two hundred and eighty three,0
16309,seven hundred and ninety; seven hundred and eighty nine,0
16310,twenty eight; one hundred and seventy nine,1
16311,six hundred and seven; seven hundred and sixty one,1
16312,one hundred and twenty; one hundred and sixty two,1
16313,six hundred and eighty four; nine hundred and eleven,1
16314,seven hundred and seventeen; four hundred and ninety,0
16315,five hundred and thirty seven; nine hundred and ninety two,1
16316,eight hundred and sixty five; five hundred and twenty one,0
16317,ninety three; nine hundred and fifty four,1
16318,nine hundred and eighty eight; nine hundred and forty eight,0
16319,seventy three; two hundred and eighteen,1
16320,twenty nine; four hundred and sixty one,1
16321,seven hundred and forty two; five hundred and ninety three,0
16322,seven hundred and ninety nine; eight hundred and sixty seven,1
16323,four hundred and twenty six; six hundred and one,1
16324,six hundred and seventy eight; eight hundred and fifty eight,1
16325,three hundred and ninety; six hundred and seventy two,1
16326,seventy two; two hundred and fifty five,1
16327,five hundred and sixty six; one hundred and twenty nine,0
16328,three hundred and thirty two; four hundred and twenty five,1
16329,four hundred and fifty three; four hundred and forty two,0
16330,one hundred and twelve; nine hundred and twenty nine,1
16331,six hundred and forty; twenty three,0
16332,six hundred and thirty one; two hundred and ninety nine,0
16333,one hundred and seventy six; four hundred and forty five,1
16334,six hundred and sixty five; six hundred and nine,0
16335,nine hundred and fifty eight; three hundred and seventy eight,0
16336,seven hundred and twelve; one hundred and five,0
16337,six hundred and twenty six; four hundred and ninety nine,0
16338,nine hundred and forty one; thirty two,0
16339,twenty two; eight hundred and thirty seven,1
16340,five hundred and seventy four; seven hundred and eighty four,1
16341,six hundred and thirty nine; three hundred and eighty six,0
16342,five hundred and seventy nine; one hundred and twenty seven,0
16343,four hundred and forty two; four hundred and three,0
16344,nine hundred and sixty four; two hundred and one,0
16345,seven hundred and eighty one; six hundred and four,0
16346,two hundred and twenty; one hundred and fifty six,0
16347,one hundred and thirty seven; six hundred and thirty nine,1
16348,six hundred and fifty one; three hundred and ninety four,0
16349,four hundred and ninety two; four hundred and thirteen,0
16350,five hundred and sixty seven; one hundred and twenty six,0
16351,two hundred and six; seven hundred and sixteen,1
16352,seventy eight; two hundred and three,1
16353,nine hundred and eighty one; six hundred and eighty nine,0
16354,one hundred and forty nine; eight hundred and eighty four,1
16355,fifty; eight hundred and eleven,1
16356,eight hundred and thirty six; nine hundred and fourteen,1
16357,nine hundred and nineteen; three hundred and thirty two,0
16358,eight hundred and twenty five; fifty four,0
16359,ninety three; nine hundred and twenty eight,1
16360,six hundred and eighty eight; three hundred and twenty seven,0
16361,six hundred and fifty four; seven hundred and eighty five,1
16362,nine hundred and thirty four; one hundred and sixty nine,0
16363,one hundred and sixteen; eight hundred,1
16364,five hundred and forty one; three hundred and thirty five,0
16365,five hundred and fifty nine; one hundred and forty six,0
16366,two hundred and sixty seven; four hundred and thirty nine,1
16367,six hundred and seventy eight; seven hundred and fifty,1
16368,three hundred and sixty nine; one hundred and sixty one,0
16369,eighty five; thirty nine,0
16370,six hundred and sixty five; three hundred and twenty three,0
16371,seven hundred and sixty six; six hundred and twenty one,0
16372,eight hundred and sixty nine; three hundred and seventy two,0
16373,three hundred and twenty two; eight hundred and thirty four,1
16374,nine hundred and eighty five; three hundred and fourteen,0
16375,five hundred and fifty eight; seven hundred and twenty,1
16376,four hundred and seventy eight; forty eight,0
16377,five hundred and fifty four; five,0
16378,two hundred and thirty nine; five hundred and thirty one,1
16379,six hundred and twenty three; one hundred and ninety seven,0
16380,seven hundred and sixty four; four hundred and fourteen,0
16381,four hundred and sixty; three hundred and thirty nine,0
16382,six hundred and eighty six; four hundred and thirty three,0
16383,five hundred and fifty four; two hundred and twenty seven,0
16384,seven hundred and seventy two; seven hundred and seventy,0
16385,eight hundred and two; five hundred and seventy,0
16386,nine hundred and ninety nine; six hundred and two,0
16387,six hundred and eighty seven; twenty nine,0
16388,three hundred and one; twenty four,0
16389,sixty; three hundred and ninety seven,1
16390,six hundred and forty four; three hundred and eighteen,0
16391,eight hundred and twenty four; two hundred and fifty seven,0
16392,six hundred and ninety nine; nine hundred and fifty eight,1
16393,nine hundred and ninety; seven hundred and eight,0
16394,two hundred and twelve; nine hundred and forty two,1
16395,two hundred and eighty; one hundred and twenty seven,0
16396,three hundred and ninety seven; five hundred and twenty six,1
16397,two hundred and eleven; two hundred and thirty one,1
16398,four hundred and ten; two hundred and ninety three,0
16399,nine hundred and seventy one; three hundred and ninety eight,0
16400,four hundred and five; one hundred and fifty two,0
16401,three hundred and eighty five; four hundred and six,1
16402,five hundred and twenty one; two hundred and eighty three,0
16403,ninety four; eight hundred and ten,1
16404,three hundred and eighty seven; three hundred and eighteen,0
16405,four hundred and sixty; six hundred and seventy seven,1
16406,one hundred and three; nine hundred and ninety eight,1
16407,five hundred and eighty eight; four hundred and sixty two,0
16408,two hundred and seventy three; eight hundred and ninety five,1
16409,eight hundred and seventy seven; forty four,0
16410,four hundred and forty three; seven hundred and thirty four,1
16411,eight hundred and ninety three; seven hundred and sixty five,0
16412,nine hundred and thirty two; five hundred and forty eight,0
16413,eight hundred and forty nine; four hundred and fifteen,0
16414,nineteen; eight hundred and seventy three,1
16415,four hundred and forty three; two hundred and nine,0
16416,seventy nine; four hundred and seventy nine,1
16417,five hundred and thirty nine; seventy six,0
16418,nine hundred and fifty five; two hundred and twenty,0
16419,nine hundred and eighty eight; six hundred and one,0
16420,one hundred and ninety three; nine,0
16421,four hundred and thirteen; nine hundred and sixty four,1
16422,six hundred and twelve; twenty five,0
16423,nine hundred and thirty nine; three hundred and eighty two,0
16424,nine hundred and twelve; one hundred and twenty five,0
16425,one hundred and twenty six; six hundred and forty eight,1
16426,fifty six; seven hundred and thirty,1
16427,seven hundred and ninety seven; seven hundred and seventy two,0
16428,nine hundred and twenty four; seven hundred and two,0
16429,four hundred and seventy one; three hundred and fifty three,0
16430,five hundred and ninety eight; forty one,0
16431,one hundred and thirty nine; six hundred and nine,1
16432,six hundred and seventy one; two hundred and thirty two,0
16433,seven hundred and fourteen; seven hundred and eighty eight,1
16434,six; eight hundred and twenty eight,1
16435,eight hundred and fifty seven; nine hundred and twenty three,1
16436,six; three hundred and seventy six,1
16437,two hundred and seventeen; four hundred and sixty,1
16438,six hundred and thirty eight; two hundred and forty nine,0
16439,eight hundred and ninety six; two hundred and fifteen,0
16440,one hundred and fifteen; three hundred and fifty six,1
16441,two hundred and fifty six; eight hundred and eighteen,1
16442,six hundred and seventeen; two hundred and ten,0
16443,three hundred and sixty seven; six hundred and twenty seven,1
16444,nine hundred and forty four; three hundred and thirty two,0
16445,two hundred and thirteen; two hundred and fifty three,1
16446,eight hundred and eighty one; four hundred and seventy four,0
16447,four hundred and seven; two hundred and forty one,0
16448,two hundred and forty four; eighty three,0
16449,twenty; one hundred and twenty nine,1
16450,eight hundred and forty seven; one hundred and six,0
16451,nine hundred and seven; seven hundred and fifty,0
16452,seven hundred and ninety three; two hundred and eighty three,0
16453,three hundred and forty nine; seven hundred,1
16454,two hundred and fourteen; seven hundred and nineteen,1
16455,seven hundred and twelve; three hundred and eighty eight,0
16456,four hundred and fifty nine; three hundred and forty four,0
16457,eighty one; three hundred and eighty three,1
16458,seven hundred and twelve; one hundred and forty four,0
16459,five hundred and fifty eight; three hundred and eighty four,0
16460,six hundred and twenty six; seven,0
16461,seven hundred and fourteen; six hundred and thirty two,0
16462,three hundred; six hundred and thirty five,1
16463,six hundred and fifty two; six hundred and thirty two,0
16464,nine hundred and seventeen; three hundred and eighty one,0
16465,six hundred and forty one; thirty four,0
16466,two; six hundred and sixty five,1
16467,eight hundred and four; four hundred,0
16468,five hundred and fifty two; one hundred and sixty five,0
16469,four hundred and twenty seven; nine hundred and eighty two,1
16470,forty one; eight hundred and thirty nine,1
16471,three hundred and sixty one; eight hundred and forty seven,1
16472,three hundred and ninety three; one hundred and fifty two,0
16473,six hundred and twenty six; four hundred and seventy six,0
16474,two hundred and fifty four; forty two,0
16475,four hundred and sixty four; six hundred and ninety nine,1
16476,five hundred; eight hundred and forty six,1
16477,two hundred and sixty one; seven hundred,1
16478,five hundred and eighty nine; five hundred and twenty six,0
16479,four hundred and seventy three; six hundred and eighty five,1
16480,three hundred and fifty two; five hundred and ninety nine,1
16481,six hundred and seventy; six hundred and thirty seven,0
16482,eight hundred and thirty three; four hundred and ninety four,0
16483,six hundred and thirty one; two hundred and twelve,0
16484,five hundred and fifty three; six hundred and fifty four,1
16485,six hundred and sixteen; two hundred and two,0
16486,nine hundred and ninety; six hundred and fourteen,0
16487,three hundred and seventy seven; one hundred and ninety five,0
16488,one hundred and sixty six; one hundred and eighty,1
16489,four hundred and seventy one; one hundred and ninety nine,0
16490,three hundred and one; five hundred and sixty one,1
16491,eight hundred and thirty five; thirty nine,0
16492,six hundred and fifteen; one hundred and sixty,0
16493,nine hundred and seven; six hundred and fifty four,0
16494,sixty two; twenty three,0
16495,six hundred and twenty nine; ninety seven,0
16496,two hundred and forty four; five hundred and thirty five,1
16497,forty five; nine hundred and fifty,1
16498,seven hundred and seventy seven; two hundred and sixty seven,0
16499,seven hundred and thirty; one hundred and eighty six,0
16500,eight hundred and eighty five; two hundred and twenty five,0
16501,three hundred and eighty two; eleven,0
16502,nine hundred and twenty seven; eight hundred and thirty nine,0
16503,four hundred and eighty three; three hundred and forty six,0
16504,eight hundred and twenty three; three hundred and forty three,0
16505,nine hundred and fifty one; thirty one,0
16506,seven hundred and seventy three; nine hundred and seventy nine,1
16507,eight hundred and thirty nine; seven hundred and thirty,0
16508,one hundred and twenty three; five hundred and forty seven,1
16509,three hundred and sixty eight; forty seven,0
16510,one hundred and fifty nine; six hundred and twenty seven,1
16511,three hundred and thirty two; nine hundred and eighty five,1
16512,nine hundred and sixty nine; four hundred and thirty seven,0
16513,nine hundred and fourteen; nine hundred and eighty one,1
16514,seven hundred and seventy nine; one hundred and seven,0
16515,one hundred and eighty five; five hundred and forty seven,1
16516,five hundred and seventy two; eight hundred and thirty seven,1
16517,seven hundred and seventy six; six hundred and thirty eight,0
16518,seven hundred and ten; eight hundred and ninety seven,1
16519,ninety four; two hundred and forty two,1
16520,four hundred and twenty eight; nine hundred and eighty nine,1
16521,four hundred and one; three hundred and eighty seven,0
16522,two hundred and twenty two; six hundred and forty four,1
16523,eight hundred and forty nine; two hundred and seventy two,0
16524,seven hundred and eighty one; eight hundred and seventy two,1
16525,eight hundred and twelve; four hundred and two,0
16526,five hundred and fifty two; six hundred and twenty six,1
16527,eight hundred and seventy; eight hundred and fourteen,0
16528,nine hundred and nine; nine hundred and twenty six,1
16529,three hundred and thirty one; eight hundred and eighty,1
16530,three hundred and thirty seven; six hundred and ninety one,1
16531,seven hundred and twenty two; four hundred and forty eight,0
16532,eight hundred and thirty; seven hundred and fifty eight,0
16533,eight hundred and six; five hundred and thirty seven,0
16534,sixty five; seven hundred and twenty three,1
16535,two hundred and eighty; eight hundred and sixty five,1
16536,eight hundred and fifty four; five hundred and thirty three,0
16537,one hundred and ten; two hundred and ninety seven,1
16538,twenty eight; three hundred and seventy six,1
16539,one hundred and eleven; eighty five,0
16540,seven hundred and eighty; eighty seven,0
16541,six hundred and ninety six; six hundred and forty one,0
16542,seven hundred and thirty; four hundred and thirty five,0
16543,twenty seven; four hundred and nineteen,1
16544,three hundred and ninety one; six hundred and ninety one,1
16545,two hundred and thirty one; two hundred and twenty eight,0
16546,eight hundred and forty eight; seventeen,0
16547,seven hundred and fifty five; nine hundred and seventy six,1
16548,seven hundred and ninety seven; five hundred and one,0
16549,one hundred and seven; eight hundred and thirteen,1
16550,one hundred and eighty nine; two hundred and thirty two,1
16551,five hundred and fifty four; five hundred and ninety five,1
16552,nine hundred and sixty one; one hundred and thirty eight,0
16553,two hundred and thirty eight; three hundred and sixty two,1
16554,seven hundred and ninety five; eight hundred and ninety two,1
16555,seven hundred and thirty seven; nine hundred and ninety one,1
16556,five hundred and forty six; seven hundred and nine,1
16557,two hundred and eighty six; five hundred and seventy seven,1
16558,four; seven hundred and eighty nine,1
16559,six hundred and sixty one; three hundred and eighty eight,0
16560,seven hundred and eighty seven; seven hundred and fifty one,0
16561,six hundred and seventy six; four hundred and forty four,0
16562,two hundred and twenty eight; three hundred and sixty two,1
16563,seven hundred and seventy eight; five hundred and forty one,0
16564,four hundred and seventy four; eight hundred and twenty eight,1
16565,nine hundred and sixty four; four hundred and thirty five,0
16566,eight hundred and sixty seven; three hundred and thirty,0
16567,six hundred and ninety six; four hundred and forty five,0
16568,three hundred and twenty seven; two,0
16569,nine hundred and thirty; two hundred and ninety,0
16570,four hundred and sixty eight; seven hundred and ninety five,1
16571,seven hundred and fifty seven; eight hundred and fifty one,1
16572,three hundred and sixty two; four hundred and fifty,1
16573,five hundred and ninety nine; five hundred and forty three,0
16574,five hundred and thirty five; eight hundred and eighty three,1
16575,three hundred and eighty nine; three hundred and seventy five,0
16576,four hundred and seventy eight; six hundred and twenty nine,1
16577,nine hundred and ten; eight hundred and seventy four,0
16578,six hundred and fifty; five hundred and eighty seven,0
16579,eight hundred and ninety nine; three hundred and fifty seven,0
16580,three hundred and eighty two; one hundred and five,0
16581,four hundred and ninety two; three hundred and forty one,0
16582,two hundred and three; two hundred and sixty,1
16583,two hundred and twenty five; eight hundred and forty one,1
16584,forty eight; six hundred and nineteen,1
16585,two hundred and seventy one; nine hundred and seventy two,1
16586,one hundred and two; four hundred and fifty nine,1
16587,fifty six; four hundred and twenty three,1
16588,two hundred and twenty eight; eight hundred and twenty eight,1
16589,three hundred and seventy six; seven hundred and seventy one,1
16590,four hundred and ninety eight; five hundred and thirty seven,1
16591,six hundred and sixty two; seven hundred and fifty seven,1
16592,four hundred and eleven; nine hundred and ninety six,1
16593,ninety one; four hundred and forty nine,1
16594,sixty; seventy eight,1
16595,six hundred and ninety nine; forty six,0
16596,six hundred and eighty eight; one hundred and twenty seven,0
16597,nine hundred and twenty; seven hundred and fifteen,0
16598,fifty nine; seven hundred and one,1
16599,five hundred and sixty three; seven hundred and ninety two,1
16600,six hundred and eighty nine; four hundred and sixty eight,0
16601,three hundred and twenty one; nine hundred and fifteen,1
16602,five hundred and eleven; four hundred and twelve,0
16603,five hundred and fifty two; three hundred and ninety eight,0
16604,six hundred and twenty two; two hundred and fifty three,0
16605,nine hundred and ten; one hundred and fifty,0
16606,sixty six; two hundred and eighty nine,1
16607,eight hundred and twenty five; four,0
16608,thirty two; six hundred and ninety four,1
16609,two hundred and forty one; sixty nine,0
16610,nine hundred and fifty eight; eighty,0
16611,seven hundred and seventy two; three hundred and twenty,0
16612,five hundred and fifty nine; seven hundred and sixty nine,1
16613,seven hundred and two; six hundred and sixty eight,0
16614,seven hundred and fifty; nine hundred and fifty nine,1
16615,one hundred and twelve; two hundred and forty nine,1
16616,five hundred and thirty two; three hundred and seventy two,0
16617,three hundred and fifty seven; ninety two,0
16618,two hundred and twenty three; six hundred and eighty five,1
16619,nine hundred and twenty; one hundred and ten,0
16620,one hundred and thirty three; one hundred and fifty,1
16621,five hundred and forty; eight hundred and eighty six,1
16622,three hundred and sixty two; eight hundred and sixty,1
16623,seven hundred and ninety one; three hundred and sixty three,0
16624,nine hundred and fifty four; nine hundred and seventy four,1
16625,nine hundred and ninety three; four hundred and fifty two,0
16626,six hundred and eighty three; nine,0
16627,sixty five; six hundred and eighty eight,1
16628,three hundred and thirty three; nine hundred and fifty four,1
16629,five hundred and twenty nine; eight hundred and forty five,1
16630,five hundred and sixty six; four hundred and twenty nine,0
16631,ninety five; five hundred and eighty five,1
16632,seven hundred and fifteen; seven hundred and eighty eight,1
16633,six hundred and sixty six; seven hundred and forty three,1
16634,two hundred and two; eight hundred and ninety two,1
16635,five hundred and eighty eight; six hundred and seventy nine,1
16636,eight hundred and sixty five; one hundred and seventy six,0
16637,seven hundred and twenty three; two hundred and eighty seven,0
16638,one hundred and seventy five; one hundred and twenty seven,0
16639,five hundred and ninety four; six hundred and sixty two,1
16640,four hundred and forty three; eight hundred and forty one,1
16641,one hundred and sixty one; six hundred and ninety two,1
16642,eighteen; six hundred and thirty nine,1
16643,three hundred and eighty six; seven hundred and twenty eight,1
16644,four hundred and forty three; two hundred and forty,0
16645,three hundred and three; twenty eight,0
16646,two hundred and twenty three; six hundred and fifty eight,1
16647,eight hundred and four; one hundred and eighty four,0
16648,seven hundred and sixty eight; six hundred and fifteen,0
16649,five hundred and forty two; three hundred and two,0
16650,eight hundred and ten; five hundred and eighty nine,0
16651,nine hundred and thirty five; three hundred and twenty five,0
16652,seven hundred and sixteen; eight hundred and fifty seven,1
16653,three hundred and thirty four; six hundred and eighty five,1
16654,eight hundred and ninety eight; four hundred and eighty six,0
16655,nine hundred and sixty nine; seven hundred and twenty one,0
16656,three hundred and sixty five; five hundred and forty,1
16657,three hundred and nineteen; five hundred and ninety five,1
16658,one hundred and forty seven; six hundred and ninety five,1
16659,four hundred and thirty eight; five hundred and forty seven,1
16660,one hundred and nineteen; two hundred and seventy three,1
16661,eight hundred and nine; five hundred and fifty eight,0
16662,four; one hundred and nine,1
16663,three hundred and eighteen; five hundred and sixteen,1
16664,seven hundred and ninety three; six hundred and eighty one,0
16665,two hundred and three; five hundred and forty two,1
16666,seven hundred and forty three; one hundred and sixty five,0
16667,three hundred and thirty five; four hundred and sixty,1
16668,one hundred and eighty three; six hundred and sixty two,1
16669,two hundred and fifty six; five hundred and seventy seven,1
16670,twenty one; thirty two,1
16671,one hundred and twenty seven; six hundred and thirty six,1
16672,one hundred and forty eight; six hundred and eighty four,1
16673,eight hundred and twenty two; six hundred and sixty five,0
16674,six hundred and seventy one; eight hundred and sixty seven,1
16675,five hundred and fifteen; two hundred and thirty one,0
16676,four hundred and ninety four; nine hundred and twenty one,1
16677,five hundred and thirteen; one hundred and ninety,0
16678,ninety; eight hundred and five,1
16679,three hundred and seventy nine; five hundred and twenty eight,1
16680,four hundred and twenty four; seven hundred and thirty three,1
16681,eight hundred and eighty four; six hundred and seventy one,0
16682,two hundred and seventy one; five hundred and fifty four,1
16683,eight hundred and thirty seven; nine hundred and twenty,1
16684,six hundred and twenty eight; four hundred and seventy one,0
16685,seven hundred and eighty four; eight hundred and six,1
16686,six hundred and twenty seven; six hundred and thirty seven,1
16687,forty one; four hundred and sixty three,1
16688,forty six; five hundred and forty five,1
16689,seventy two; eight hundred and eighteen,1
16690,sixty; nine hundred and seventy nine,1
16691,one hundred and fifty two; one hundred and twenty six,0
16692,seven hundred and forty six; eight hundred and eighty four,1
16693,nine hundred and twenty one; eight hundred and forty five,0
16694,one hundred and sixty six; five hundred and twenty,1
16695,two hundred and thirty eight; one hundred and twenty six,0
16696,one hundred and seventy four; seven hundred and fifty three,1
16697,fifty eight; three hundred and three,1
16698,three hundred and eighty one; nine hundred and ninety eight,1
16699,seventy two; five hundred and thirty nine,1
16700,seven hundred and two; forty three,0
16701,seven hundred and nineteen; four hundred and fifty nine,0
16702,eight hundred and seventy eight; sixty six,0
16703,eight hundred and thirty three; one hundred and sixty,0
16704,six hundred and seventy six; three hundred and ninety six,0
16705,three hundred and sixty nine; four hundred and seven,1
16706,one hundred and thirty eight; six hundred and seventy seven,1
16707,six hundred and thirty one; seven hundred and twenty three,1
16708,five hundred and ninety four; six hundred and sixty six,1
16709,three hundred and twenty seven; seventy seven,0
16710,six hundred and three; eight hundred and twenty three,1
16711,five hundred and sixteen; five hundred and thirty nine,1
16712,nine hundred and ninety six; nine hundred and eighty one,0
16713,seventy three; seven hundred and eighty one,1
16714,nine hundred and ninety nine; six hundred and sixty six,0
16715,eight hundred and fifty six; eight hundred and ninety six,1
16716,eight hundred and forty two; four hundred and sixty,0
16717,three hundred and fifteen; eight hundred and ninety four,1
16718,six hundred and twenty nine; nine hundred and sixty,1
16719,nine hundred and twenty four; three hundred and sixty three,0
16720,three hundred and ninety four; four hundred and fifty six,1
16721,five hundred and seventy nine; nine hundred and twenty,1
16722,six hundred and ninety eight; five hundred and ninety,0
