,sents,labels
16571,six cent soixante dix huit; deux cent quatre vingt quatorze,0
16572,cinq cent quatre vingt quatre; cent huit,0
16573,neuf cent quatre vingt quatre; sept cent vingt cinq,0
16574,six cent quarante huit; trente cinq,0
16575,cinq cent douze; huit cent quarante neuf,1
16576,sept cent cinquante quatre; quarante sept,0
16577,six cent vingt quatre; cinq cent soixante quinze,0
16578,neuf cent trente; deux cent treize,0
16579,quatre cent quatre vingt trois; quatre cent quarante huit,0
16580,huit cent vingt deux; trois cent soixante dix neuf,0
16581,deux cent quarante trois; cinq cents,1
16582,trois cent trois; cent quarante quatre,0
16583,deux cent un; six cent trente six,1
16584,cent quarante cinq; huit cent cinquante,1
16585,deux cent dix sept; soixante neuf,0
16586,neuf cent quatre vingt neuf; cinq cent cinquante trois,0
16587,cent quatre vingt treize; quatre cent quarante neuf,1
16588,quatre cent vingt; six cent douze,1
16589,trois cent trente six; trois cent quatre vingt quatre,1
16590,neuf cent soixante six; cinquante huit,0
16591,cinq cent cinquante neuf; cinq cent onze,0
16592,huit cent quatre vingt seize; huit cent soixante trois,0
16593,soixante et un; cent soixante et un,1
16594,cent huit; quatre cent quatre vingt cinq,1
16595,cent cinquante sept; six cent soixante trois,1
16596,soixante sept; neuf cent cinquante cinq,1
16597,neuf cent cinquante quatre; six cent trente huit,0
16598,sept cent cinquante huit; cinq cent soixante treize,0
16599,neuf cent dix; neuf cent soixante neuf,1
16600,neuf cent quatre vingts; cent cinq,0
16601,quatre cent cinquante six; cent soixante dix,0
16602,neuf cent soixante quatorze; quatre cent vingt trois,0
16603,quatre cent trente trois; deux,0
16604,sept cent soixante dix sept; neuf cent quatre vingt dix,1
16605,cent quatre vingt seize; cent vingt et un,0
16606,neuf cent quatre vingts; deux cent quatre vingt cinq,0
16607,deux cent quinze; cent six,0
16608,trente trois; sept cent sept,1
16609,cinq cent quatre vingt neuf; deux cent trente six,0
16610,sept cent soixante treize; neuf cent cinq,1
16611,cent vingt huit; deux cent quarante trois,1
16612,cinq cent neuf; quatre cent soixante six,0
16613,deux cent vingt neuf; trois cent quarante trois,1
16614,soixante; sept cent quatre vingt quatorze,1
16615,huit cent cinquante trois; quarante et un,0
16616,neuf cent cinquante; neuf cent quatre vingts,1
16617,cent soixante; trois cents,1
16618,huit cent trente deux; trois cent quatre vingt cinq,0
16619,trois cent quatre vingt six; neuf,0
16620,neuf cent quarante six; trois cent quatre vingt onze,0
16621,treize; neuf cent douze,1
16622,six cent soixante treize; deux cent quatre vingt cinq,0
16623,cent un; six cent soixante cinq,1
16624,cent quatre vingt six; cinq cent cinquante trois,1
16625,neuf cent soixante quatre; soixante cinq,0
16626,trois cent trente et un; six cent trente huit,1
16627,sept cent soixante dix sept; deux cent cinquante sept,0
16628,quatre cent trente six; huit cent quarante six,1
16629,huit cent soixante sept; neuf cent vingt cinq,1
16630,deux cent quarante; quatre cent quatre vingt douze,1
16631,trois cent quatre vingt huit; quatre vingt deux,0
16632,quatre cent quatre vingt quinze; quatre cent quatre vingt dix sept,1
16633,six cent vingt deux; quatre vingt neuf,0
16634,quatre cent cinquante cinq; huit cent soixante dix neuf,1
16635,huit cent cinquante huit; trois cent soixante huit,0
16636,sept cent cinquante trois; six cent quatre vingt deux,0
16637,cinq cent vingt quatre; huit cent trente et un,1
16638,trois cent vingt trois; cinq cent vingt neuf,1
16639,cent quarante quatre; deux cent quatre vingt onze,1
16640,huit cent cinquante neuf; quatre cent quatre vingt quatorze,0
16641,trente cinq; neuf cent soixante dix neuf,1
16642,cent trente huit; quatre cent trente et un,1
16643,quatre cent trente et un; neuf cent dix sept,1
16644,quatre cent quatre vingt dix sept; soixante dix neuf,0
16645,cinq cent trente six; deux cent dix,0
16646,cinq cent trente neuf; sept cent quatre vingt trois,1
16647,cinq cent cinquante huit; quarante trois,0
16648,cinq cent quatre; quatre cent deux,0
16649,trente huit; cinq cent cinquante trois,1
16650,cinquante quatre; quatre cent trente cinq,1
16651,cinq cent soixante dix; trois cent soixante quatorze,0
16652,huit cent huit; cinq cent quarante et un,0
16653,quatre cent vingt cinq; trois cent vingt quatre,0
16654,deux cent quatre vingt six; neuf cent quarante et un,1
16655,trois cent soixante cinq; six cent soixante,1
16656,trois cent trente trois; six cent soixante quatre,1
16657,cent quatre vingts; huit cent quatre vingt dix neuf,1
16658,vingt; six cent soixante dix sept,1
16659,huit cent quarante huit; deux cent quatre vingt quatorze,0
16660,trois cent quarante huit; sept cent cinq,1
16661,quatre cent seize; deux cent cinquante six,0
16662,neuf cent soixante quinze; trois cent trente six,0
16663,huit cent dix sept; six cent quarante quatre,0
16664,cent quarante cinq; cinq cent sept,1
16665,cinq cent soixante neuf; cent soixante neuf,0
16666,quatre cent trente cinq; seize,0
16667,trois cent soixante dix huit; trois cent soixante treize,0
16668,neuf cent quatre vingt dix huit; six cent neuf,0
16669,deux cent quatorze; six cent quatre vingt dix sept,1
16670,trois cent quarante neuf; neuf cent vingt quatre,1
16671,deux cent trente quatre; huit cent quatre vingt douze,1
16672,six cent quarante neuf; huit cent quatre vingt onze,1
16673,cinq cent six; sept cent neuf,1
16674,deux cent soixante quatorze; deux cent dix neuf,0
16675,trois cent vingt; cent un,0
16676,trois cent soixante et un; trois cent trente huit,0
16677,cent quatre vingt dix neuf; deux cent cinq,1
16678,trois cent soixante neuf; six cent quatre vingt deux,1
16679,cent cinquante cinq; neuf cent dix,1
16680,sept cent vingt cinq; six cent cinquante trois,0
16681,neuf cent trente et un; six cent vingt trois,0
16682,soixante et un; trois cent soixante six,1
16683,quatre cent trois; sept cent vingt huit,1
16684,huit cent soixante seize; cinq cent trente cinq,0
16685,cent soixante quinze; neuf cent quatre vingt dix huit,1
16686,trois cent soixante quatre; deux cent soixante deux,0
16687,neuf cent quatre vingt six; cent soixante dix sept,0
16688,deux cent douze; deux cent trente huit,1
16689,deux cent vingt; quatre cent seize,1
16690,deux cent trente; deux cent un,0
16691,neuf cent dix neuf; trois cent vingt sept,0
16692,cent quatre vingt onze; neuf cent quatre vingt trois,1
16693,six cent soixante neuf; cinq cent quatre vingt sept,0
16694,trois cent quatre vingts; huit cent quatre vingt huit,1
16695,quatre cent quatre vingt quatre; deux cent cinquante et un,0
16696,vingt six; quatre cent trente,1
16697,cent soixante et un; huit cent quarante deux,1
16698,cinq cent quatre vingts; neuf cent deux,1
16699,sept cent cinquante trois; cent soixante deux,0
16700,sept cent neuf; sept cent trente huit,1
16701,quarante huit; quatre cent vingt deux,1
16702,neuf cent quatre vingt onze; six cent quarante quatre,0
16703,sept cent cinq; neuf cent soixante cinq,1
16704,quatre vingt onze; neuf cent dix neuf,1
16705,sept cent trois; sept cent soixante six,1
16706,cinquante trois; trois cent quatre vingt dix huit,1
16707,quatre cent trente; six cent soixante quatre,1
16708,quarante trois; trois cent quatre,1
16709,huit cent soixante huit; trois cent quarante quatre,0
16710,quatre cent cinquante deux; trois cent quatre vingt six,0
16711,cinq cent vingt et un; trois cent quarante,0
16712,six cent quarante; trois cent quatre vingt treize,0
16713,cinq cent un; trois cent vingt,0
16714,cent trente sept; quatre cent vingt trois,1
16715,cinq cent seize; huit cent dix neuf,1
16716,six cent soixante dix; six cent quatre vingt dix neuf,1
16717,cent soixante seize; soixante et onze,0
16718,trois cent cinquante et un; trois cent vingt neuf,0
16719,deux cent dix neuf; quatre cent quarante sept,1
16720,cinq cent six; soixante quatre,0
16721,neuf cent cinquante deux; sept cent soixante trois,0
16722,quatre cent quatre vingt dix sept; dix sept,0
16723,six cent quatre vingt un; cinquante et un,0
16724,sept cent quinze; deux cent vingt et un,0
16725,cinq cent quatre vingt treize; sept cent cinquante neuf,1
16726,six cent quatre vingt deux; trente quatre,0
16727,cinq cent cinquante trois; quatre cent vingt deux,0
16728,trois cent vingt six; huit cent quarante huit,1
16729,neuf cent soixante et un; huit cent cinquante quatre,0
16730,cinq cent deux; six cent quatre vingt dix huit,1
16731,trois cent cinquante; sept cent cinquante sept,1
16732,cinq cent quatre vingt deux; vingt neuf,0
16733,deux cent dix neuf; sept cent quatre vingt quinze,1
16734,cent soixante cinq; six cent quatre vingt seize,1
16735,cinq cent vingt six; deux cent quatre vingt dix sept,0
16736,cinq cent soixante deux; six cent onze,1
16737,cinq cent vingt neuf; sept cent trente,1
16738,cinq cent dix sept; deux cent trente,0
16739,cinq cent vingt et un; cent trente trois,0
16740,huit cent treize; cent quinze,0
16741,sept cent quatre vingt deux; sept cent quatre vingt seize,1
16742,cinq cent cinquante; neuf cent vingt quatre,1
16743,huit cent vingt cinq; cent quatre vingt dix huit,0
16744,huit cent trente huit; huit cent cinquante cinq,1
16745,six cent vingt sept; six cent vingt et un,0
16746,sept cent vingt cinq; six cent cinquante cinq,0
16747,sept cent neuf; neuf cent quatre vingt dix neuf,1
16748,huit cent quatre vingts; cent quatre vingt onze,0
16749,vingt cinq; quatre cent seize,1
16750,dix huit; sept cent neuf,1
16751,deux cent seize; six cent vingt,1
16752,cent cinquante deux; cinq cent quarante,1
16753,deux cent cinquante quatre; huit cent soixante et onze,1
16754,deux cent quatre vingts; cinq cent trente,1
16755,quatre cent quatre vingt huit; six cent soixante sept,1
16756,six cent quarante deux; six cent soixante dix sept,1
16757,cent trente six; sept cent six,1
16758,huit cent seize; trois cent trente et un,0
16759,neuf cent quatre vingt quatre; cent vingt huit,0
16760,cinq cent quarante quatre; cinq cent soixante dix neuf,1
16761,deux cent quatre vingt onze; quatre vingt onze,0
16762,neuf cent quatre vingt trois; cinq cent soixante dix sept,0
16763,huit cent quatre vingt quatorze; cinq cent soixante huit,0
16764,neuf cent quatre vingt huit; cinq cent soixante sept,0
16765,six cent vingt sept; deux cent soixante et onze,0
16766,cinq cent quatre vingt dix neuf; cinq cent quarante quatre,0
16767,cent soixante dix huit; six cent quatre vingt sept,1
16768,deux cent quatre vingt deux; quatre cent soixante seize,1
16769,huit cent quatre vingt seize; deux cent soixante neuf,0
16770,trois cent quatre vingt douze; neuf cent soixante deux,1
16771,cent quatre vingt quatorze; quatre vingt dix,0
16772,neuf cent quarante cinq; sept cent seize,0
16773,neuf cent quatre vingt treize; cinq cent dix neuf,0
16774,cent soixante dix neuf; huit cent quatre vingts,1
16775,sept cent soixante deux; trois cent quatre vingt trois,0
16776,deux cent quarante cinq; six cent quatre vingt sept,1
16777,quatre cent cinquante huit; six cent quatre vingt cinq,1
16778,deux cent cinquante huit; quatre cent trente deux,1
16779,quatre cent trente six; huit cent dix neuf,1
16780,cinq cent cinquante et un; huit cent dix huit,1
16781,six cent quatre vingt dix; deux cent cinquante deux,0
16782,six cent trente et un; trois cent cinquante cinq,0
16783,sept cent quatre vingt huit; neuf cent quatre vingt onze,1
16784,trois cent cinquante six; neuf cent soixante dix,1
16785,sept cent neuf; cent cinquante sept,0
16786,deux cent trente deux; six cent soixante et onze,1
16787,dix sept; cinq cent quarante huit,1
16788,cent cinquante trois; cent quarante quatre,0
16789,neuf cent soixante quatorze; quatre,0
16790,sept cent cinquante; deux cent quatre vingt dix huit,0
16791,quatre cent soixante et onze; sept cent un,1
16792,trois cent sept; six cent quatre vingt treize,1
16793,quatre vingt seize; cent vingt sept,1
16794,trois cent sept; quarante sept,0
16795,trois cent quarante quatre; huit cent soixante huit,1
16796,trois cent treize; trois cent vingt trois,1
16797,sept cent soixante quatorze; deux cent quatorze,0
16798,trois cent soixante neuf; deux cent vingt deux,0
16799,six cent quatre vingt dix huit; cent soixante cinq,0
16800,cinq cent vingt huit; huit cent quatre vingt treize,1
16801,deux cent sept; sept cent trente deux,1
16802,sept cent quatre vingt treize; cent cinquante quatre,0
16803,soixante trois; quatre cent un,1
16804,cent quatre vingt sept; quarante neuf,0
16805,quatre cent cinquante neuf; cinq cent cinquante et un,1
16806,cent quatre vingt cinq; deux cent vingt huit,1
16807,neuf cent vingt; quatre cent quatre vingt dix,0
16808,huit cent soixante neuf; sept cent cinquante,0
16809,cent quatre vingt seize; deux cent quatre vingt dix neuf,1
16810,huit cent quarante sept; quatre cent onze,0
16811,sept cent quatre vingt dix huit; sept cent quinze,0
16812,trois cent soixante dix sept; six cent cinquante deux,1
16813,cinq cent dix sept; sept cent trente trois,1
16814,huit cent deux; sept cent onze,0
16815,quatorze; cent cinq,1
16816,six cent vingt neuf; deux cent soixante cinq,0
16817,sept cent huit; huit cent quarante trois,1
16818,quatre vingt dix huit; huit cent soixante seize,1
16819,neuf cent quatre; cent soixante quinze,0
16820,quarante cinq; deux cent soixante cinq,1
16821,quatre cent quatre vingt neuf; quatre cent quatre vingt dix neuf,1
16822,six cent vingt cinq; quatre cent quatre vingt quinze,0
16823,cinq cent quatre vingt trois; quatre vingt quatre,0
16824,quatre cent quarante deux; sept cent quatre vingt huit,1
16825,sept cent trente deux; six cent quarante,0
16826,sept cent cinquante et un; neuf cent quatre vingt deux,1
16827,deux cent dix huit; trois cent quatre vingt cinq,1
16828,six cent quatre vingt cinq; cinq cent quatre vingt dix sept,0
16829,sept cent quatre vingt huit; trois cent quatre vingt quatorze,0
16830,sept cent soixante quatorze; huit cent soixante quatorze,1
16831,trente neuf; quatre cent soixante dix huit,1
16832,six cent soixante huit; neuf cent soixante huit,1
16833,neuf cent trente et un; huit cent soixante huit,0
16834,trois cent soixante dix sept; cinq cent cinquante sept,1
16835,neuf cent trois; deux cent cinquante,0
16836,huit cent vingt trois; trois cent vingt six,0
16837,deux cent quatre vingt deux; quatre cent soixante douze,1
16838,trois cent dix; deux cent quarante deux,0
16839,quatre vingt treize; quatre cent trente cinq,1
16840,huit cent quarante; deux cent trente deux,0
16841,trois cent vingt deux; neuf cent huit,1
16842,quatre cent soixante quatre; quarante trois,0
16843,sept cent quatre vingt cinq; trois cent quatre vingt sept,0
16844,quatre cent quatre vingt quatorze; dix neuf,0
16845,trois cent soixante et un; deux cent trente et un,0
16846,cent vingt trois; trois cent quarante quatre,1
16847,deux cents; cinquante et un,0
16848,cinq cent seize; six cent trente,1
16849,neuf cent quarante deux; neuf cent quatre vingt seize,1
16850,sept cent trente six; six cent dix sept,0
16851,six cent soixante neuf; cinq cent quatre vingt neuf,0
16852,cinq cent trente six; neuf cent quatre vingt dix huit,1
16853,huit cent cinquante cinq; neuf cent trente et un,1
16854,cent cinquante huit; deux cent quatre vingt six,1
16855,quatre vingt deux; deux cent quatre vingt dix,1
16856,neuf cent soixante dix sept; neuf cent soixante trois,0
16857,treize; quatre vingt quatorze,1
16858,six cent vingt huit; six cent soixante neuf,1
16859,quatre cent quatre vingt seize; huit cent quarante et un,1
16860,cinq cent quatre vingt six; cinq cent quatre vingt sept,1
16861,huit cent trente deux; trois cent trente neuf,0
16862,cent huit; cent soixante dix sept,1
16863,quatre cent vingt sept; cinq cent dix huit,1
16864,six cent quarante huit; quatre vingt seize,0
16865,huit cent un; cent cinquante deux,0
16866,six cent quarante; trois cent vingt trois,0
16867,quatre vingt quatorze; cinq cent quatre vingt dix huit,1
16868,cinquante sept; neuf cent cinquante et un,1
16869,huit cent dix huit; cinq cent huit,0
16870,huit cent soixante trois; sept cent quatre vingt quatorze,0
16871,soixante cinq; sept cent quatre vingt trois,1
16872,neuf cent treize; huit cent soixante douze,0
16873,sept cent quatre vingt cinq; quatre vingt trois,0
16874,neuf cent deux; quatre cent vingt,0
16875,cinq cent quatre vingt quatre; quatre cent neuf,0
16876,huit cent quatre vingt dix; trois cent trente cinq,0
16877,deux cent trente sept; soixante,0
16878,cent trente neuf; quatre cent soixante six,1
16879,huit cent quatre vingt quatorze; neuf cent soixante sept,1
16880,cinq cent quarante cinq; cent dix,0
16881,cinq cent soixante quatre; sept cent soixante douze,1
16882,cent neuf; neuf cent vingt neuf,1
16883,neuf cent cinq; sept cent cinquante trois,0
16884,huit cent soixante douze; neuf cent soixante,1
16885,deux cent quatorze; cent soixante trois,0
16886,huit cent quatre vingt dix; deux cent soixante six,0
16887,huit cent seize; vingt et un,0
16888,deux; deux cent vingt huit,1
16889,cent trente et un; huit cent quatorze,1
16890,cinq cent quatre vingt dix huit; deux cent quarante neuf,0
16891,trois cent quarante huit; cent deux,0
16892,deux cent cinquante huit; huit cent cinquante huit,1
16893,sept cent quatre vingt seize; huit cent quatre vingt neuf,1
16894,trente deux; deux cent quatre vingt douze,1
16895,cent six; sept cent cinquante,1
16896,deux cent quatorze; sept cent trente deux,1
16897,quatre cent cinquante quatre; six cent soixante dix neuf,1
16898,six cent quarante trois; huit cent quatre vingt six,1
16899,cinq cent dix sept; six cent cinquante,1
16900,cinq cent quarante six; cinq cent trente neuf,0
16901,trois cent soixante treize; neuf cent soixante dix huit,1
16902,cent quatre; cinq cent trente huit,1
16903,trois cent quatre vingt dix huit; deux cent onze,0
16904,quarante deux; quatre vingt quinze,1
16905,six cent quarante et un; cinq cent douze,0
16906,deux cent trente trois; deux cent quatre vingt dix neuf,1
16907,cinq cent six; neuf cent cinq,1
16908,cent quatre vingt douze; quatre cent vingt quatre,1
16909,deux cent vingt et un; huit cent trente six,1
16910,deux cent cinquante six; deux cent quarante quatre,0
16911,neuf cent trente quatre; neuf cent quatre vingt dix,1
16912,trois cent treize; quatre cent quatre vingt dix neuf,1
16913,sept cent quatre vingt onze; sept cent soixante dix neuf,0
16914,trois cent vingt neuf; onze,0
16915,neuf cent quatre vingt huit; trois cent soixante deux,0
16916,neuf cent quatre vingt dix neuf; neuf cent douze,0
16917,deux cent vingt trois; trois cent huit,1
16918,cent soixante cinq; sept cent cinquante et un,1
16919,trente huit; six cent soixante huit,1
16920,six cent quarante et un; cent soixante dix huit,0
16921,quatre cent quatre vingt dix huit; trois cent quatre vingts,0
16922,cent trente trois; deux cent dix neuf,1
16923,neuf cent soixante deux; deux cent quatre vingt douze,0
16924,cent soixante cinq; soixante quatorze,0
16925,vingt trois; deux cent quatre vingt onze,1
16926,neuf cent cinquante six; neuf cent quarante huit,0
16927,quarante cinq; trois cent douze,1
16928,neuf cent trente trois; neuf cent treize,0
16929,six cent quatre vingt huit; trois cent cinquante quatre,0
16930,quatre cent soixante quatre; huit cents,1
16931,huit cent cinquante sept; huit cent soixante douze,1
16932,cinq cent vingt quatre; deux cent un,0
16933,cinq cent quatre vingt un; cinq cent douze,0
16934,cinq cent quarante; cent soixante huit,0
16935,six cent six; neuf cent quatre vingt dix huit,1
16936,cent cinquante huit; sept cent soixante quatre,1
16937,sept cent soixante douze; cent seize,0
16938,trois cent soixante quinze; cinq cent quatre vingt dix huit,1
16939,huit cent huit; deux cent deux,0
16940,sept cent six; huit cent soixante seize,1
16941,cent quarante trois; cinq cent quatre vingt treize,1
16942,neuf cent trente huit; cent cinquante,0
16943,quatre cent quatre vingt dix neuf; neuf cent trente sept,1
16944,huit cent soixante quatorze; quarante,0
16945,cinq cent quatre vingt dix; trois cent cinquante quatre,0
16946,quatre vingt onze; sept cent quatre vingt douze,1
16947,trois cent quatre vingt cinq; six cent quatre vingt dix neuf,1
16948,deux cent quatre vingt dix sept; deux cent soixante quatre,0
16949,six cent onze; cent trente deux,0
16950,sept cent huit; neuf cent quinze,1
16951,quatre cent quarante; cinq cent trente neuf,1
16952,cinq cent soixante seize; huit cent soixante dix huit,1
16953,quatre cent soixante dix sept; cinq cent quatre vingt onze,1
16954,quatre vingt dix; huit cent soixante quatorze,1
16955,trois cent vingt quatre; six cent treize,1
16956,cinq cent trente deux; six cent treize,1
16957,deux cent quarante; neuf cent trente deux,1
16958,deux cent quarante cinq; quatre cent quarante deux,1
16959,six cent quatre vingt un; quatre cent soixante quatre,0
16960,trois cent cinquante et un; huit cent cinquante et un,1
16961,cent quatre vingt cinq; cinquante quatre,0
16962,huit cent cinquante trois; huit cent sept,0
16963,cent vingt deux; cent quatre vingt seize,1
16964,huit cent quatre vingt huit; cent quatre vingt dix,0
16965,sept cent dix sept; deux cent quarante neuf,0
16966,six cent soixante douze; sept cent vingt huit,1
16967,deux cent soixante neuf; quatre cent soixante trois,1
16968,deux cent quarante huit; quatre cent soixante quatre,1
16969,trois cent quatre vingt dix sept; deux cent quarante,0
16970,six cent douze; deux cent treize,0
16971,huit cent vingt sept; neuf cent trente et un,1
16972,neuf cent cinquante six; cent quatre vingt dix,0
16973,deux cent quatre vingt dix sept; deux cent vingt,0
16974,sept cent soixante quatorze; sept cent cinquante trois,0
16975,deux cent quarante sept; deux cent quatre vingt quinze,1
16976,cinquante quatre; trois cent soixante et un,1
16977,cent quatre vingt huit; quatre cent quarante deux,1
16978,sept cent quatre vingt dix sept; cinq cent quatre vingt quinze,0
16979,huit cent trente sept; cent cinquante huit,0
16980,trois cent seize; vingt deux,0
16981,six cent soixante huit; deux cent soixante dix sept,0
16982,neuf cent soixante cinq; cent six,0
16983,quatre cent quatre vingt un; cent soixante cinq,0
16984,cinq cent quatre vingt seize; quatre cent vingt sept,0
16985,six cent soixante dix huit; trois cent trente et un,0
16986,quatre cent quatre vingt dix; deux cent onze,0
16987,six cent soixante dix; deux cent quarante six,0
16988,quatre cent quarante sept; quatre cent soixante et onze,1
16989,quatre cent quatre vingt treize; six cent cinquante sept,1
16990,sept cent soixante sept; quatre vingt huit,0
16991,cinq cent quarante six; cent seize,0
16992,cent quatre vingt un; trois cent trente trois,1
16993,huit cent soixante treize; quatre cent soixante dix,0
16994,quatre cent soixante; huit cent dix neuf,1
16995,huit cent quatre vingt trois; huit cent soixante,0
16996,cent soixante dix neuf; six cents,1
16997,quatre cent soixante sept; quatorze,0
16998,huit cent quarante; deux cent quatre vingt six,0
16999,huit cent soixante trois; six cent quarante cinq,0
17000,trois cent soixante cinq; deux cent quatre vingt douze,0
17001,quarante cinq; cent soixante dix huit,1
17002,neuf cent dix sept; cent dix,0
17003,cinq cent trente neuf; quatre cents,0
17004,quatre cent quatre vingt trois; sept cent douze,1
17005,trois cent vingt cinq; huit cent quarante neuf,1
17006,six cent quatre vingt trois; sept cent quatre vingt dix neuf,1
17007,cinq cent soixante et onze; cinq cent quatre vingt dix neuf,1
17008,deux cent quatre; soixante seize,0
17009,sept cent soixante et un; deux cent quatre vingt cinq,0
17010,soixante; huit cent quarante sept,1
17011,quatre cent soixante quatre; six cent quatre vingt dix,1
17012,cinq cent dix; cent cinquante deux,0
17013,huit cent quatre vingt dix sept; neuf cent dix,1
17014,sept cent quatre vingt dix sept; sept cent quatre vingt douze,0
17015,cent treize; cent vingt six,1
17016,trente cinq; trois cent cinquante cinq,1
17017,cinq cent quarante; sept cent dix,1
17018,sept cent dix sept; neuf cent quatre vingt douze,1
17019,cent vingt neuf; six cent cinquante sept,1
17020,six cent vingt sept; quatre cent trente quatre,0
17021,cinq cent quarante huit; neuf cent soixante trois,1
17022,huit cent quarante huit; huit cent cinquante neuf,1
17023,huit cent cinquante deux; cent huit,0
17024,huit cent soixante douze; neuf cent soixante dix sept,1
17025,quatre cent trente sept; quatre cent vingt six,0
17026,neuf cent cinquante neuf; sept cent onze,0
17027,cinq cent cinquante six; quatre vingt dix sept,0
17028,cinq cent cinquante quatre; quatre cent quatre vingt dix neuf,0
17029,cinq cent cinquante; onze,0
17030,huit cent soixante sept; deux cent quarante sept,0
17031,neuf cent quatre vingt neuf; cent six,0
17032,sept cent quatre; trois cent soixante et un,0
17033,huit cent quarante neuf; quarante et un,0
17034,six cent quatre vingt cinq; huit cent quatre vingts,1
17035,deux cent trois; huit cent quatre vingt dix neuf,1
17036,sept cent quatre vingt neuf; huit cent cinquante neuf,1
17037,soixante cinq; vingt neuf,0
17038,trois cent quatre vingt cinq; huit cent cinquante deux,1
17039,sept cent vingt cinq; six cent cinquante quatre,0
17040,quatre cent quatre vingt dix sept; trois cent soixante douze,0
17041,sept cent cinq; trois cent quarante six,0
17042,quatre cent quatre vingt treize; trois cent trente cinq,0
17043,huit cent dix neuf; sept cent cinquante trois,0
17044,cent quatre vingt douze; trois cent soixante six,1
17045,trois cent vingt; deux cent trente cinq,0
17046,cent cinquante huit; six cent vingt neuf,1
17047,cinq cent trente neuf; deux cent trente,0
17048,six cent quatre vingt dix; soixante seize,0
17049,quatre cent quinze; soixante dix huit,0
17050,six cent trente huit; trois cent soixante cinq,0
17051,cinq cent soixante six; cinq cent douze,0
17052,sept cent quarante neuf; quatre cent soixante douze,0
17053,trente deux; trois cent quarante sept,1
17054,cent vingt quatre; cinq cent soixante,1
17055,cinq cent soixante sept; cent quatre vingt sept,0
17056,cent soixante dix neuf; trois cent quatre vingt cinq,1
17057,cent cinquante six; sept cent vingt,1
17058,six cent soixante sept; cinq cent dix neuf,0
17059,huit cent trois; deux cent quatre vingt seize,0
17060,cent dix sept; six cent trente,1
17061,sept cent trente trois; six cent quatre vingt dix huit,0
17062,cinq cent quarante cinq; trois cent quarante deux,0
17063,huit cent quatre vingt douze; quatre cent seize,0
17064,cinq cent soixante six; quatre vingt dix sept,0
17065,deux cent dix huit; neuf cent soixante,1
17066,trois cent huit; sept cent quarante quatre,1
17067,sept cent trois; six cent vingt quatre,0
17068,quatre cent treize; sept cent vingt huit,1
17069,huit cent soixante; six cent quatre vingt dix neuf,0
17070,cinq cent quatre vingt trois; cent soixante quatorze,0
17071,neuf cent trente neuf; deux cent soixante trois,0
17072,cent soixante dix neuf; deux cent huit,1
17073,cinq cent trente trois; huit cent soixante treize,1
17074,deux cent quatre; cent sept,0
17075,neuf cent cinquante trois; huit cent soixante dix,0
17076,huit cent quatre vingt cinq; huit cent quatre vingt quatorze,1
17077,quatre cent douze; neuf cent quarante neuf,1
17078,quatre cent quarante quatre; cent soixante treize,0
17079,deux cent huit; cent cinquante six,0
17080,cent quatre vingt seize; six cent trois,1
17081,huit cent trente; neuf cent quarante six,1
17082,neuf cent quatre vingts; neuf cent quatre vingt sept,1
17083,sept cent trente sept; six cent quatre vingt dix huit,0
17084,quatre cent soixante deux; huit cent soixante et onze,1
17085,quatre cent soixante dix neuf; huit cent soixante treize,1
17086,neuf cent quatre vingt quinze; sept cent dix sept,0
17087,sept cent vingt quatre; trois cent quatre vingt seize,0
17088,sept cent cinquante huit; cent soixante dix neuf,0
17089,neuf cent quatre vingt quatre; six cent quatre vingt dix,0
17090,neuf cent quatre vingt deux; six cent huit,0
17091,deux cent soixante sept; cinq cent soixante et onze,1
17092,trois cent trente quatre; trois cent trente trois,0
17093,quatre cent quarante; trois cent cinquante et un,0
17094,soixante six; huit cent trente et un,1
17095,deux cent soixante neuf; cent vingt six,0
17096,cinq cent quatre vingt un; six cent trente trois,1
17097,deux cent quatre vingt deux; cent soixante quatre,0
17098,deux cent cinquante et un; cinq,0
17099,sept cent vingt; cinq cent trente cinq,0
17100,six cent cinquante sept; huit cent sept,1
17101,sept cent quatorze; six cent dix,0
17102,neuf cent quatre vingt douze; huit cent vingt et un,0
17103,huit cent soixante; sept cent quatre vingt treize,0
17104,trois cent quatre vingt huit; soixante quatre,0
17105,six cent quatre vingt seize; trois cent treize,0
17106,six cent vingt et un; neuf cent vingt,1
17107,cinq cent quatre vingt neuf; sept cent deux,1
17108,cinquante neuf; sept cent vingt six,1
17109,deux cent soixante et onze; neuf cent trois,1
17110,huit cent soixante; quatre vingt seize,0
17111,quatre cent quarante huit; six cent cinquante cinq,1
17112,sept cent soixante dix sept; quatre cent soixante,0
17113,trois cent cinquante quatre; vingt cinq,0
17114,trois cent soixante dix; neuf cent huit,1
17115,deux cent cinquante; cinq cent quatre vingt sept,1
17116,huit cent un; trois cent sept,0
17117,trois cent vingt quatre; deux cent cinquante deux,0
17118,cent quarante quatre; cent quarante trois,0
17119,cinq cent dix; six cent trente,1
17120,quatre cent quatre vingt douze; huit cent soixante huit,1
17121,trois cent quatre vingt treize; neuf cent soixante trois,1
17122,cent quatre vingts; sept cent vingt cinq,1
17123,trois cent cinquante quatre; trois cent quarante cinq,0
17124,huit cent un; quatre cent huit,0
17125,cinq cent soixante dix; trois cent soixante deux,0
